Sounding of        	seconds	height	Temp	Pres	Rh	Vel	Dir
2025-07-07 12:00UTC	1535	7348	-55.5	339.0	9	27.2	337
2025-07-07 12:00UTC	1536	7350	-55.5	338.9	9	27.2	337
2025-07-07 12:00UTC	1537	7353	-55.5	338.8	9	27.2	337
2025-07-07 12:00UTC	1538	7355	-55.5	338.6	9	27.2	337
2025-07-07 12:00UTC	1539	7357	-55.5	338.5	9	27.3	337
2025-07-07 12:00UTC	1540	7360	-55.6	338.4	9	27.3	337
2025-07-07 12:00UTC	1541	7363	-55.5	338.2	9	27.3	337
2025-07-07 12:00UTC	1542	7365	-55.5	338.1	9	27.4	337
2025-07-07 12:00UTC	1543	7368	-55.6	338.0	9	27.4	337
2025-07-07 12:00UTC	1544	7370	-55.6	337.8	9	27.5	337
2025-07-07 12:00UTC	1545	7373	-55.6	337.7	9	27.5	337
2025-07-07 12:00UTC	1546	7376	-55.6	337.6	9	27.6	336
2025-07-07 12:00UTC	1547	7378	-55.6	337.4	9	27.6	336
2025-07-07 12:00UTC	1548	7381	-55.6	337.3	9	27.7	336
2025-07-07 12:00UTC	1549	7383	-55.6	337.1	9	27.7	336
2025-07-07 12:00UTC	1550	7386	-55.6	337.0	9	27.8	336
2025-07-07 12:00UTC	1551	7388	-55.6	336.9	9	27.9	336
2025-07-07 12:00UTC	1552	7391	-55.6	336.7	9	27.9	336
2025-07-07 12:00UTC	1553	7394	-55.6	336.6	9	28.0	336
2025-07-07 12:00UTC	1554	7396	-55.7	336.5	9	28.0	336
2025-07-07 12:00UTC	1555	7399	-55.7	336.3	9	28.1	336
2025-07-07 12:00UTC	1556	7401	-55.7	336.2	9	28.2	336
2025-07-07 12:00UTC	1557	7402	-55.7	336.1	9	28.2	336
2025-07-07 12:00UTC	1558	7405	-55.7	336.0	9	28.3	336
2025-07-07 12:00UTC	1559	7408	-55.7	335.8	9	28.4	336
2025-07-07 12:00UTC	1560	7411	-55.7	335.7	9	28.4	336
2025-07-07 12:00UTC	1561	7413	-55.7	335.6	9	28.5	336
2025-07-07 12:00UTC	1562	7416	-55.7	335.4	9	28.5	336
2025-07-07 12:00UTC	1563	7419	-55.7	335.3	9	28.6	336
2025-07-07 12:00UTC	1564	7421	-55.7	335.2	9	28.6	336
2025-07-07 12:00UTC	1565	7423	-55.8	335.0	9	28.7	336
2025-07-07 12:00UTC	1566	7425	-55.8	334.9	9	28.7	336
2025-07-07 12:00UTC	1567	7427	-55.8	334.8	9	28.8	336
2025-07-07 12:00UTC	1568	7431	-55.8	334.7	9	28.8	336
2025-07-07 12:00UTC	1569	7432	-55.8	334.6	9	28.9	336
2025-07-07 12:00UTC	1570	7434	-55.8	334.4	9	28.9	336
2025-07-07 12:00UTC	1571	7437	-55.8	334.3	8	29.0	336
2025-07-07 12:00UTC	1572	7440	-55.7	334.2	8	29.0	336
2025-07-07 12:00UTC	1573	7442	-55.7	334.0	8	29.0	336
2025-07-07 12:00UTC	1574	7445	-55.7	333.9	8	29.0	336
2025-07-07 12:00UTC	1575	7447	-55.7	333.8	8	29.1	336
2025-07-07 12:00UTC	1576	7449	-55.7	333.7	8	29.1	336
2025-07-07 12:00UTC	1577	7452	-55.6	333.5	7	29.1	336
2025-07-07 12:00UTC	1578	7453	-55.6	333.4	7	29.1	336
2025-07-07 12:00UTC	1579	7456	-55.6	333.3	7	29.2	336
2025-07-07 12:00UTC	1580	7459	-55.6	333.2	8	29.2	336
2025-07-07 12:00UTC	1581	7461	-55.6	333.1	8	29.2	335
2025-07-07 12:00UTC	1582	7463	-55.7	332.9	8	29.2	335
2025-07-07 12:00UTC	1583	7465	-55.7	332.8	8	29.2	335
2025-07-07 12:00UTC	1584	7468	-55.6	332.7	9	29.3	335
2025-07-07 12:00UTC	1585	7470	-55.6	332.5	9	29.3	335
2025-07-07 12:00UTC	1586	7474	-55.6	332.4	9	29.3	335
2025-07-07 12:00UTC	1587	7476	-55.6	332.3	10	29.3	335
2025-07-07 12:00UTC	1588	7478	-55.6	332.2	10	29.4	335
2025-07-07 12:00UTC	1589	7480	-55.6	332.0	10	29.4	335
2025-07-07 12:00UTC	1590	7483	-55.6	331.9	10	29.4	335
2025-07-07 12:00UTC	1591	7486	-55.6	331.8	11	29.4	335
2025-07-07 12:00UTC	1592	7488	-55.6	331.6	11	29.5	334
2025-07-07 12:00UTC	1593	7491	-55.6	331.5	11	29.5	334
2025-07-07 12:00UTC	1594	7493	-55.7	331.4	11	29.5	334
2025-07-07 12:00UTC	1595	7495	-55.7	331.3	11	29.6	334
2025-07-07 12:00UTC	1596	7498	-55.7	331.2	11	29.6	334
2025-07-07 12:00UTC	1597	7500	-55.7	331.0	11	29.7	334
2025-07-07 12:00UTC	1598	7502	-55.7	330.9	11	29.7	334
2025-07-07 12:00UTC	1599	7504	-55.7	330.8	11	29.7	334
2025-07-07 12:00UTC	1600	7506	-55.7	330.7	11	29.8	334
2025-07-07 12:00UTC	1601	7509	-55.7	330.6	11	29.8	333
2025-07-07 12:00UTC	1602	7511	-55.7	330.5	11	29.9	333
2025-07-07 12:00UTC	1603	7513	-55.7	330.3	10	29.9	333
2025-07-07 12:00UTC	1604	7516	-55.7	330.2	10	30.0	333
2025-07-07 12:00UTC	1605	7517	-55.7	330.1	10	30.0	333
2025-07-07 12:00UTC	1606	7519	-55.7	330.0	10	30.1	333
2025-07-07 12:00UTC	1607	7522	-55.7	329.9	10	30.1	333
2025-07-07 12:00UTC	1608	7525	-55.7	329.7	9	30.2	333
2025-07-07 12:00UTC	1609	7527	-55.7	329.6	9	30.2	333
2025-07-07 12:00UTC	1610	7529	-55.7	329.5	9	30.2	333
2025-07-07 12:00UTC	1611	7532	-55.7	329.4	9	30.3	333
2025-07-07 12:00UTC	1612	7534	-55.7	329.3	9	30.3	333
2025-07-07 12:00UTC	1613	7536	-55.7	329.2	9	30.4	333
2025-07-07 12:00UTC	1614	7538	-55.8	329.0	9	30.4	333
2025-07-07 12:00UTC	1615	7541	-55.8	328.9	9	30.5	333
2025-07-07 12:00UTC	1616	7543	-55.8	328.8	9	30.5	333
2025-07-07 12:00UTC	1617	7545	-55.8	328.7	9	30.5	333
2025-07-07 12:00UTC	1618	7547	-55.8	328.6	9	30.6	333
2025-07-07 12:00UTC	1619	7549	-55.8	328.5	9	30.6	333
2025-07-07 12:00UTC	1620	7552	-55.8	328.3	9	30.6	333
2025-07-07 12:00UTC	1621	7555	-55.8	328.2	9	30.7	333
2025-07-07 12:00UTC	1622	7557	-55.8	328.1	9	30.7	333
2025-07-07 12:00UTC	1623	7559	-55.8	328.0	9	30.7	333
2025-07-07 12:00UTC	1624	7561	-55.8	327.8	9	30.8	333
2025-07-07 12:00UTC	1625	7563	-55.8	327.7	9	30.8	333
2025-07-07 12:00UTC	1626	7566	-55.8	327.6	9	30.8	333
2025-07-07 12:00UTC	1627	7569	-55.8	327.5	8	30.9	333
2025-07-07 12:00UTC	1628	7571	-55.8	327.4	8	30.9	333
2025-07-07 12:00UTC	1629	7573	-55.8	327.3	8	30.9	333
2025-07-07 12:00UTC	1630	7575	-55.8	327.1	8	30.9	333
2025-07-07 12:00UTC	1631	7577	-55.8	327.0	8	31.0	333
2025-07-07 12:00UTC	1632	7580	-55.8	326.9	8	31.0	333
2025-07-07 12:00UTC	1633	7582	-55.7	326.8	8	31.0	333
2025-07-07 12:00UTC	1634	7584	-55.7	326.7	8	31.0	333
2025-07-07 12:00UTC	1635	7587	-55.7	326.6	7	31.1	333
2025-07-07 12:00UTC	1636	7588	-55.7	326.4	7	31.1	333
2025-07-07 12:00UTC	1637	7591	-55.7	326.3	7	31.1	333
2025-07-07 12:00UTC	1638	7593	-55.7	326.2	7	31.1	334
2025-07-07 12:00UTC	1639	7596	-55.7	326.1	7	31.2	334
2025-07-07 12:00UTC	1640	7597	-55.8	326.0	7	31.2	334
2025-07-07 12:00UTC	1641	7600	-55.8	325.9	7	31.2	334
2025-07-07 12:00UTC	1642	7602	-55.8	325.8	7	31.2	334
2025-07-07 12:00UTC	1643	7604	-55.8	325.6	7	31.3	334
2025-07-07 12:00UTC	1644	7606	-55.8	325.5	7	31.3	334
2025-07-07 12:00UTC	1645	7608	-55.8	325.4	7	31.3	334
2025-07-07 12:00UTC	1646	7611	-55.8	325.3	7	31.4	334
2025-07-07 12:00UTC	1647	7613	-55.9	325.2	7	31.4	334
2025-07-07 12:00UTC	1648	7615	-55.9	325.1	7	31.4	334
2025-07-07 12:00UTC	1649	7617	-55.9	325.0	7	31.4	334
2025-07-07 12:00UTC	1650	7619	-55.9	324.9	7	31.5	334
2025-07-07 12:00UTC	1651	7622	-55.9	324.8	7	31.5	334
2025-07-07 12:00UTC	1652	7623	-55.9	324.6	7	31.5	334
2025-07-07 12:00UTC	1653	7626	-56.0	324.5	7	31.6	334
2025-07-07 12:00UTC	1654	7629	-56.0	324.4	8	31.6	334
2025-07-07 12:00UTC	1655	7631	-56.0	324.3	8	31.7	334
2025-07-07 12:00UTC	1656	7633	-56.0	324.2	8	31.7	334
2025-07-07 12:00UTC	1657	7635	-56.0	324.1	8	31.7	334
2025-07-07 12:00UTC	1658	7638	-56.0	323.9	8	31.8	334
2025-07-07 12:00UTC	1659	7640	-56.1	323.8	8	31.8	335
2025-07-07 12:00UTC	1660	7641	-56.1	323.7	8	31.8	335
2025-07-07 12:00UTC	1661	7644	-56.1	323.6	8	31.9	335
2025-07-07 12:00UTC	1662	7647	-56.1	323.5	8	31.9	335
2025-07-07 12:00UTC	1663	7649	-56.1	323.4	8	32.0	335
2025-07-07 12:00UTC	1664	7651	-56.2	323.2	8	32.0	335
2025-07-07 12:00UTC	1665	7654	-56.2	323.1	8	32.0	335
2025-07-07 12:00UTC	1666	7657	-56.2	323.0	8	32.1	335
2025-07-07 12:00UTC	1667	7659	-56.2	322.9	8	32.1	335
2025-07-07 12:00UTC	1668	7661	-56.2	322.8	8	32.2	335
2025-07-07 12:00UTC	1669	7663	-56.2	322.6	8	32.2	335
2025-07-07 12:00UTC	1670	7665	-56.3	322.5	8	32.2	335
2025-07-07 12:00UTC	1671	7667	-56.3	322.4	8	32.3	335
2025-07-07 12:00UTC	1672	7671	-56.3	322.3	8	32.3	336
2025-07-07 12:00UTC	1673	7673	-56.3	322.2	8	32.4	336
2025-07-07 12:00UTC	1674	7675	-56.3	322.0	8	32.4	336
2025-07-07 12:00UTC	1675	7678	-56.3	321.9	8	32.4	336
2025-07-07 12:00UTC	1676	7681	-56.3	321.8	8	32.5	336
2025-07-07 12:00UTC	1677	7683	-56.4	321.6	8	32.5	336
2025-07-07 12:00UTC	1678	7685	-56.4	321.5	8	32.6	336
2025-07-07 12:00UTC	1679	7688	-56.4	321.4	8	32.6	336
2025-07-07 12:00UTC	1680	7690	-56.4	321.3	8	32.7	336
2025-07-07 12:00UTC	1681	7692	-56.4	321.2	8	32.7	336
2025-07-07 12:00UTC	1682	7694	-56.4	321.0	8	32.8	336
2025-07-07 12:00UTC	1683	7697	-56.4	320.9	8	32.8	336
2025-07-07 12:00UTC	1684	7699	-56.4	320.8	8	32.9	336
2025-07-07 12:00UTC	1685	7702	-56.4	320.7	8	32.9	336
2025-07-07 12:00UTC	1686	7704	-56.4	320.5	8	33.0	336
2025-07-07 12:00UTC	1687	7708	-56.4	320.4	8	33.0	336
2025-07-07 12:00UTC	1688	7710	-56.4	320.3	8	33.1	336
2025-07-07 12:00UTC	1689	7712	-56.5	320.2	8	33.1	336
2025-07-07 12:00UTC	1690	7715	-56.5	320.0	8	33.2	336
2025-07-07 12:00UTC	1691	7717	-56.5	319.9	8	33.2	336
2025-07-07 12:00UTC	1692	7719	-56.5	319.8	8	33.3	336
2025-07-07 12:00UTC	1693	7721	-56.5	319.7	8	33.3	336
2025-07-07 12:00UTC	1694	7723	-56.5	319.6	8	33.4	336
2025-07-07 12:00UTC	1695	7725	-56.5	319.5	8	33.4	336
2025-07-07 12:00UTC	1696	7727	-56.5	319.4	8	33.5	336
2025-07-07 12:00UTC	1697	7730	-56.5	319.3	9	33.5	336
2025-07-07 12:00UTC	1698	7732	-56.5	319.1	9	33.6	336
2025-07-07 12:00UTC	1699	7736	-56.5	319.0	9	33.6	336
2025-07-07 12:00UTC	1700	7737	-56.5	318.9	9	33.7	336
2025-07-07 12:00UTC	1701	7740	-56.6	318.8	9	33.7	336
2025-07-07 12:00UTC	1702	7742	-56.6	318.7	9	33.8	336
2025-07-07 12:00UTC	1703	7745	-56.6	318.5	9	33.8	336
2025-07-07 12:00UTC	1704	7747	-56.6	318.4	9	33.9	336
2025-07-07 12:00UTC	1705	7749	-56.6	318.3	9	33.9	335
2025-07-07 12:00UTC	1706	7751	-56.6	318.2	9	34.0	335
2025-07-07 12:00UTC	1707	7754	-56.6	318.0	9	34.0	335
2025-07-07 12:00UTC	1708	7757	-56.6	317.9	9	34.1	335
2025-07-07 12:00UTC	1709	7760	-56.7	317.8	9	34.1	335
2025-07-07 12:00UTC	1710	7762	-56.7	317.7	10	34.2	335
2025-07-07 12:00UTC	1711	7764	-56.7	317.5	10	34.2	335
2025-07-07 12:00UTC	1712	7767	-56.7	317.4	10	34.3	335
2025-07-07 12:00UTC	1713	7769	-56.7	317.3	10	34.4	335
2025-07-07 12:00UTC	1714	7772	-56.7	317.2	10	34.4	335
2025-07-07 12:00UTC	1715	7774	-56.8	317.0	10	34.5	335
2025-07-07 12:00UTC	1716	7777	-56.8	316.9	10	34.5	335
2025-07-07 12:00UTC	1717	7779	-56.8	316.8	10	34.6	334
2025-07-07 12:00UTC	1718	7783	-56.8	316.6	10	34.7	334
2025-07-07 12:00UTC	1719	7785	-56.8	316.5	10	34.7	334
2025-07-07 12:00UTC	1720	7787	-56.8	316.4	10	34.8	334
2025-07-07 12:00UTC	1721	7790	-56.8	316.3	10	34.9	334
2025-07-07 12:00UTC	1722	7792	-56.8	316.1	10	34.9	334
2025-07-07 12:00UTC	1723	7795	-56.9	316.0	10	35.0	334
2025-07-07 12:00UTC	1724	7797	-56.9	315.9	10	35.1	334
2025-07-07 12:00UTC	1725	7799	-56.9	315.8	9	35.1	334
2025-07-07 12:00UTC	1726	7802	-56.9	315.7	9	35.2	334
2025-07-07 12:00UTC	1727	7805	-56.9	315.5	9	35.3	334
2025-07-07 12:00UTC	1728	7807	-56.9	315.4	9	35.3	334
2025-07-07 12:00UTC	1729	7810	-56.9	315.3	9	35.4	334
2025-07-07 12:00UTC	1730	7812	-56.9	315.2	9	35.5	333
2025-07-07 12:00UTC	1731	7815	-56.9	315.0	9	35.5	333
2025-07-07 12:00UTC	1732	7817	-56.9	314.9	9	35.6	333
2025-07-07 12:00UTC	1733	7819	-57.0	314.8	9	35.6	333
2025-07-07 12:00UTC	1734	7821	-57.0	314.7	9	35.7	333
2025-07-07 12:00UTC	1735	7824	-57.0	314.6	9	35.7	333
2025-07-07 12:00UTC	1736	7826	-57.0	314.5	8	35.8	333
2025-07-07 12:00UTC	1737	7827	-57.0	314.4	8	35.9	333
2025-07-07 12:00UTC	1738	7830	-57.0	314.2	8	35.9	333
2025-07-07 12:00UTC	1739	7832	-57.0	314.1	8	36.0	333
2025-07-07 12:00UTC	1740	7835	-57.1	314.0	8	36.0	333
2025-07-07 12:00UTC	1741	7837	-57.1	313.9	8	36.1	333
2025-07-07 12:00UTC	1742	7840	-57.1	313.8	8	36.1	333
2025-07-07 12:00UTC	1743	7843	-57.1	313.6	8	36.2	333
2025-07-07 12:00UTC	1744	7845	-57.1	313.5	8	36.2	333
2025-07-07 12:00UTC	1745	7847	-57.1	313.4	8	36.3	333
2025-07-07 12:00UTC	1746	7850	-57.1	313.3	8	36.3	333
2025-07-07 12:00UTC	1747	7852	-57.1	313.1	8	36.3	333
2025-07-07 12:00UTC	1748	7855	-57.1	313.0	8	36.4	333
2025-07-07 12:00UTC	1749	7858	-57.1	312.9	8	36.4	333
2025-07-07 12:00UTC	1750	7860	-57.1	312.8	9	36.5	333
2025-07-07 12:00UTC	1751	7863	-57.1	312.6	9	36.5	333
2025-07-07 12:00UTC	1752	7866	-57.1	312.5	9	36.6	333
2025-07-07 12:00UTC	1753	7868	-57.1	312.4	9	36.6	333
2025-07-07 12:00UTC	1754	7870	-57.1	312.2	9	36.7	333
2025-07-07 12:00UTC	1755	7873	-57.1	312.1	9	36.7	333
2025-07-07 12:00UTC	1756	7876	-57.1	312.0	9	36.8	333
2025-07-07 12:00UTC	1757	7879	-57.1	311.9	9	36.8	333
2025-07-07 12:00UTC	1758	7881	-57.1	311.7	9	36.9	333
2025-07-07 12:00UTC	1759	7884	-57.1	311.6	10	36.9	333
2025-07-07 12:00UTC	1760	7887	-57.1	311.5	10	37.0	333
2025-07-07 12:00UTC	1761	7890	-57.1	311.3	10	37.0	333
2025-07-07 12:00UTC	1762	7892	-57.2	311.2	10	37.1	333
2025-07-07 12:00UTC	1763	7895	-57.2	311.1	10	37.1	333
2025-07-07 12:00UTC	1764	7897	-57.2	310.9	10	37.2	333
2025-07-07 12:00UTC	1765	7900	-57.2	310.8	10	37.2	333
2025-07-07 12:00UTC	1766	7902	-57.2	310.7	10	37.3	333
2025-07-07 12:00UTC	1767	7905	-57.2	310.6	10	37.3	333
2025-07-07 12:00UTC	1768	7907	-57.2	310.4	10	37.4	333
2025-07-07 12:00UTC	1769	7910	-57.3	310.3	10	37.5	333
2025-07-07 12:00UTC	1770	7913	-57.3	310.2	10	37.5	333
2025-07-07 12:00UTC	1771	7915	-57.3	310.1	10	37.6	333
2025-07-07 12:00UTC	1772	7918	-57.3	310.0	10	37.6	333
2025-07-07 12:00UTC	1773	7920	-57.4	309.8	10	37.7	333
2025-07-07 12:00UTC	1774	7923	-57.4	309.7	10	37.7	333
2025-07-07 12:00UTC	1775	7925	-57.4	309.6	10	37.8	333
2025-07-07 12:00UTC	1776	7927	-57.4	309.5	10	37.8	333
2025-07-07 12:00UTC	1777	7929	-57.5	309.3	10	37.9	333
2025-07-07 12:00UTC	1778	7933	-57.5	309.2	10	38.0	333
2025-07-07 12:00UTC	1779	7935	-57.5	309.1	11	38.0	333
2025-07-07 12:00UTC	1780	7937	-57.5	309.0	11	38.1	333
2025-07-07 12:00UTC	1781	7941	-57.5	308.8	11	38.1	333
2025-07-07 12:00UTC	1782	7943	-57.5	308.7	11	38.2	333
2025-07-07 12:00UTC	1783	7945	-57.6	308.6	11	38.3	333
2025-07-07 12:00UTC	1784	7947	-57.6	308.5	11	38.3	333
2025-07-07 12:00UTC	1785	7950	-57.6	308.3	11	38.4	333
2025-07-07 12:00UTC	1786	7953	-57.6	308.2	11	38.5	333
2025-07-07 12:00UTC	1787	7956	-57.6	308.1	11	38.6	333
2025-07-07 12:00UTC	1788	7958	-57.6	308.0	11	38.7	333
2025-07-07 12:00UTC	1789	7961	-57.6	307.8	11	38.7	333
2025-07-07 12:00UTC	1790	7963	-57.6	307.7	11	38.8	333
2025-07-07 12:00UTC	1791	7966	-57.6	307.6	11	38.9	333
2025-07-07 12:00UTC	1792	7968	-57.6	307.4	11	39.0	333
2025-07-07 12:00UTC	1793	7972	-57.6	307.3	11	39.1	333
2025-07-07 12:00UTC	1794	7975	-57.6	307.1	11	39.2	333
2025-07-07 12:00UTC	1795	7977	-57.6	307.0	11	39.3	333
2025-07-07 12:00UTC	1796	7981	-57.7	306.8	11	39.4	333
2025-07-07 12:00UTC	1797	7984	-57.7	306.7	11	39.5	333
2025-07-07 12:00UTC	1798	7988	-57.7	306.5	11	39.6	333
2025-07-07 12:00UTC	1799	7991	-57.7	306.4	10	39.7	333
2025-07-07 12:00UTC	1800	7994	-57.7	306.2	10	39.8	333
2025-07-07 12:00UTC	1801	7996	-57.7	306.1	10	39.9	333
2025-07-07 12:00UTC	1802	7999	-57.7	305.9	10	40.0	333
2025-07-07 12:00UTC	1803	8003	-57.7	305.8	10	40.1	333
2025-07-07 12:00UTC	1804	8005	-57.7	305.6	10	40.3	333
2025-07-07 12:00UTC	1805	8008	-57.7	305.5	10	40.4	333
2025-07-07 12:00UTC	1806	8011	-57.7	305.3	10	40.5	333
2025-07-07 12:00UTC	1807	8015	-57.7	305.2	9	40.6	333
2025-07-07 12:00UTC	1808	8018	-57.7	305.0	9	40.7	333
2025-07-07 12:00UTC	1809	8021	-57.7	304.9	9	40.8	333
2025-07-07 12:00UTC	1810	8024	-57.7	304.7	9	40.9	333
2025-07-07 12:00UTC	1811	8028	-57.7	304.6	9	41.0	333
2025-07-07 12:00UTC	1812	8031	-57.7	304.4	8	41.0	333
2025-07-07 12:00UTC	1813	8034	-57.7	304.3	8	41.1	333
2025-07-07 12:00UTC	1814	8037	-57.7	304.1	8	41.2	333
2025-07-07 12:00UTC	1815	8039	-57.7	304.0	8	41.3	333
2025-07-07 12:00UTC	1816	8042	-57.6	303.9	8	41.4	333
2025-07-07 12:00UTC	1817	8046	-57.7	303.8	8	41.4	333
2025-07-07 12:00UTC	1818	8047	-57.7	303.6	8	41.5	333
2025-07-07 12:00UTC	1819	8049	-57.7	303.5	8	41.6	333
2025-07-07 12:00UTC	1820	8052	-57.7	303.4	7	41.6	333
2025-07-07 12:00UTC	1821	8055	-57.7	303.3	7	41.7	333
2025-07-07 12:00UTC	1822	8057	-57.7	303.1	7	41.7	333
2025-07-07 12:00UTC	1823	8060	-57.8	303.0	7	41.8	333
2025-07-07 12:00UTC	1824	8063	-57.8	302.9	7	41.8	333
2025-07-07 12:00UTC	1825	8066	-57.8	302.7	7	41.9	333
2025-07-07 12:00UTC	1826	8069	-57.9	302.6	7	41.9	333
2025-07-07 12:00UTC	1827	8072	-57.9	302.5	7	41.9	333
2025-07-07 12:00UTC	1828	8074	-57.9	302.3	7	42.0	333
2025-07-07 12:00UTC	1829	8077	-57.9	302.2	7	42.0	333
2025-07-07 12:00UTC	1830	8080	-57.9	302.1	7	42.0	333
2025-07-07 12:00UTC	1831	8083	-57.9	301.9	7	42.1	333
2025-07-07 12:00UTC	1832	8086	-57.9	301.8	7	42.1	333
2025-07-07 12:00UTC	1833	8089	-57.8	301.6	7	42.1	333
2025-07-07 12:00UTC	1834	8092	-57.8	301.5	7	42.2	333
2025-07-07 12:00UTC	1835	8095	-57.8	301.4	7	42.2	333
2025-07-07 12:00UTC	1836	8097	-57.9	301.2	7	42.2	333
2025-07-07 12:00UTC	1837	8099	-57.9	301.1	7	42.3	333
2025-07-07 12:00UTC	1838	8102	-57.9	301.0	7	42.3	333
2025-07-07 12:00UTC	1839	8105	-57.9	300.8	7	42.3	333
2025-07-07 12:00UTC	1840	8108	-57.9	300.7	7	42.3	333
2025-07-07 12:00UTC	1841	8112	-58.0	300.6	7	42.4	333
2025-07-07 12:00UTC	1842	8114	-58.0	300.4	7	42.4	333
2025-07-07 12:00UTC	1843	8117	-58.0	300.3	7	42.4	333
2025-07-07 12:00UTC	1844	8121	-58.0	300.1	7	42.4	333
2025-07-07 12:00UTC	1845	8123	-58.0	300.0	7	42.5	333
2025-07-07 12:00UTC	1846	8127	-58.1	299.9	7	42.5	333
2025-07-07 12:00UTC	1847	8130	-58.1	299.7	7	42.5	332
2025-07-07 12:00UTC	1848	8132	-58.1	299.6	7	42.5	332
2025-07-07 12:00UTC	1849	8135	-58.1	299.4	7	42.6	332
2025-07-07 12:00UTC	1850	8138	-58.1	299.3	7	42.6	332
2025-07-07 12:00UTC	1851	8140	-58.1	299.2	7	42.6	332
2025-07-07 12:00UTC	1852	8143	-58.1	299.0	7	42.6	332
2025-07-07 12:00UTC	1853	8146	-58.1	298.9	7	42.7	332
2025-07-07 12:00UTC	1854	8149	-58.1	298.8	7	42.7	332
2025-07-07 12:00UTC	1855	8153	-58.1	298.6	7	42.7	332
2025-07-07 12:00UTC	1856	8155	-58.2	298.5	7	42.7	332
2025-07-07 12:00UTC	1857	8158	-58.2	298.3	7	42.8	332
2025-07-07 12:00UTC	1858	8162	-58.2	298.2	7	42.8	332
2025-07-07 12:00UTC	1859	8164	-58.2	298.0	7	42.8	332
2025-07-07 12:00UTC	1860	8168	-58.2	297.9	7	42.8	332
2025-07-07 12:00UTC	1861	8171	-58.3	297.7	7	42.9	332
2025-07-07 12:00UTC	1862	8174	-58.3	297.6	7	42.9	332
2025-07-07 12:00UTC	1863	8177	-58.3	297.5	7	42.9	332
2025-07-07 12:00UTC	1864	8179	-58.3	297.3	7	43.0	332
2025-07-07 12:00UTC	1865	8182	-58.3	297.2	7	43.0	332
2025-07-07 12:00UTC	1866	8186	-58.4	297.0	7	43.0	332
2025-07-07 12:00UTC	1867	8189	-58.4	296.9	8	43.1	332
2025-07-07 12:00UTC	1868	8192	-58.4	296.8	8	43.1	332
2025-07-07 12:00UTC	1869	8194	-58.4	296.6	8	43.2	332
2025-07-07 12:00UTC	1870	8198	-58.4	296.5	8	43.2	332
2025-07-07 12:00UTC	1871	8200	-58.4	296.4	8	43.3	332
2025-07-07 12:00UTC	1872	8202	-58.5	296.2	8	43.3	332
2025-07-07 12:00UTC	1873	8205	-58.5	296.1	8	43.4	332
2025-07-07 12:00UTC	1874	8209	-58.5	295.9	8	43.4	332
2025-07-07 12:00UTC	1875	8212	-58.5	295.8	8	43.5	332
2025-07-07 12:00UTC	1876	8215	-58.5	295.6	8	43.5	332
2025-07-07 12:00UTC	1877	8218	-58.6	295.5	8	43.6	332
2025-07-07 12:00UTC	1878	8221	-58.6	295.3	8	43.7	332
2025-07-07 12:00UTC	1879	8225	-58.6	295.2	8	43.7	332
2025-07-07 12:00UTC	1880	8228	-58.6	295.0	8	43.8	332
2025-07-07 12:00UTC	1881	8232	-58.7	294.9	7	43.9	332
2025-07-07 12:00UTC	1882	8235	-58.7	294.7	7	43.9	332
2025-07-07 12:00UTC	1883	8239	-58.7	294.5	7	44.0	332
2025-07-07 12:00UTC	1884	8242	-58.8	294.4	7	44.1	331
2025-07-07 12:00UTC	1885	8246	-58.8	294.2	7	44.2	331
2025-07-07 12:00UTC	1886	8250	-58.8	294.0	7	44.2	331
2025-07-07 12:00UTC	1887	8253	-58.8	293.9	7	44.3	331
2025-07-07 12:00UTC	1888	8257	-58.9	293.7	7	44.4	331
2025-07-07 12:00UTC	1889	8261	-58.9	293.5	7	44.5	331
2025-07-07 12:00UTC	1890	8264	-58.9	293.4	7	44.6	331
2025-07-07 12:00UTC	1891	8268	-58.9	293.2	7	44.6	331
2025-07-07 12:00UTC	1892	8270	-59.0	293.1	7	44.7	331
2025-07-07 12:00UTC	1893	8274	-59.0	292.9	7	44.8	331
2025-07-07 12:00UTC	1894	8277	-59.0	292.8	7	44.9	331
2025-07-07 12:00UTC	1895	8280	-59.0	292.6	7	45.0	331
2025-07-07 12:00UTC	1896	8283	-59.0	292.5	7	45.1	331
2025-07-07 12:00UTC	1897	8287	-59.0	292.3	7	45.2	331
2025-07-07 12:00UTC	1898	8290	-59.0	292.2	7	45.2	331
2025-07-07 12:00UTC	1899	8293	-59.0	292.0	7	45.3	331
2025-07-07 12:00UTC	1900	8296	-59.1	291.9	7	45.4	331
2025-07-07 12:00UTC	1901	8299	-59.1	291.7	7	45.5	331
2025-07-07 12:00UTC	1902	8303	-59.1	291.5	7	45.6	331
2025-07-07 12:00UTC	1903	8307	-59.1	291.4	7	45.7	331
2025-07-07 12:00UTC	1904	8309	-59.2	291.2	7	45.8	331
2025-07-07 12:00UTC	1905	8312	-59.2	291.1	7	45.9	331
2025-07-07 12:00UTC	1906	8316	-59.2	290.9	8	46.0	331
2025-07-07 12:00UTC	1907	8319	-59.3	290.8	8	46.1	331
2025-07-07 12:00UTC	1908	8322	-59.3	290.7	8	46.2	331
2025-07-07 12:00UTC	1909	8325	-59.3	290.5	8	46.3	331
2025-07-07 12:00UTC	1910	8328	-59.3	290.4	8	46.4	331
2025-07-07 12:00UTC	1911	8331	-59.4	290.2	8	46.5	331
